Date,Shift,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,S/M,C/S,C/M,bentonite,freshSilicaSand,lca,returnSand,water,activeClay,compactibility,gcs,gfnAfs,inertFines,loi,moisture,permeability,shearStrength,splitStrength,tempOfSandAfterMix,volatileMatter,
"2025-02-09 00:00:00.0","2",8.3812,36.875,2280.0,64.715,2.7925,5.3775,3.1875,91.0,526.25,502.5,37.75,2.925,6.004159563586772,0.06149282802012471,0.3692127514490284,0.012581200861062505,0.01452974938291428,0.00577488821699646,0.9535913436548349,0.013522817884191992,8.3583,38.5,2205.0,64.54,2.83,5.38,3.2667,95.0,553.3333,540.0,40.0,3.0
"2025-02-09 00:00:00.0","3",8.3625,38.625,2207.5,64.54,2.83,5.38,3.2875,94.125,550.0,540.0,39.875,3.0,6.692892355841069,0.05820129770817916,0.3895350205311026,0.012682803999655429,0.014551430294275507,0.005771537243312371,0.9541921504442956,0.012802078018460967,8.4,38.3333,2206.6667,64.54,2.83,5.45,3.25,93.5,553.3333,453.3333,39.0,3.0
"2025-02-11 00:00:00.0","2",8.3333,38.0,2176.6667,64.58,2.7433,5.4233,3.3,96.0,530.0,466.6667,36.0,3.0667,4.587528681333513,0.09745505898967313,0.4470778782561749,0.012594997135764752,0.014580866908535422,0.00577429826236395,0.9532174909299219,0.01383234676341417,8.3,41.0,2060.0,64.6,2.7,5.41,3.4,102.0,520.0,470.0,40.0,3.1
"2025-02-12 00:00:00.0","2",8.305,39.625,2222.5,64.5525,2.695,5.4488,3.3375,93.375,541.25,462.5,37.75,3.0875,8.512157508609073,0.051449887164549776,0.43794954334481195,0.012561268799970183,0.014542992215989214,0.00577743817209311,0.9542091432618299,0.012909157550117725,8.34,39.5,2125.0,64.22,2.66,5.35,3.3,96.0,555.0,460.0,37.5,3.0
"2025-02-12 00:00:00.0","3",8.36,39.25,2136.25,64.22,2.66,5.35,3.325,96.375,546.25,462.5,38.0,3.0,6.194017998941239,0.051696401863168255,0.3202084436209635,0.012547731438003945,0.014525250602977862,0.005771211788992913,0.9531807857949585,0.01397502037506671,8.34,38.6667,2246.6667,64.22,2.66,5.35,3.2667,94.0,523.3333,523.3333,39.6667,3.0
"2025-02-13 00:00:00.0","1",8.34,39.5,2197.5,64.22,2.66,5.4062,3.325,91.875,532.5,523.75,40.125,3.0,5.802222664921168,0.06869875931007928,0.39860549832090614,0.012562814070351758,0.01459121163627468,0.005825272406658038,0.9540603626652532,0.012960339221462282,8.34,37.5,2240.0,64.22,2.66,5.5,3.2,96.0,570.0,480.0,38.0,3.0
"2025-02-13 00:00:00.0","2",8.3625,39.5,2171.25,64.4225,2.69,5.4412,3.3125,94.125,537.5,475.0,38.375,2.975,5.726613152207471,0.06991897929751732,0.4003989464340846,0.012574510360488221,0.014533068407607154,0.005776326994039171,0.9537326142492195,0.013383479988646042,8.4,37.0,2290.0,64.76,2.74,5.32,3.2,96.0,570.0,450.0,38.0,2.9
"2025-02-13 00:00:00.0","3",8.395,38.5,2167.5,64.76,2.74,5.32,3.2875,97.875,546.25,451.25,38.0,2.9,5.4622836579653855,0.07192562444969161,0.39287816302050604,0.012552172320165995,0.014534634887917251,0.005776190590321886,0.9532255248047496,0.01391147739684518,8.4,39.5,2177.5,64.76,2.74,5.2375,3.375,90.25,532.5,530.0,40.0,2.9
"2025-02-14 00:00:00.0","1",8.4,39.375,2180.0,64.76,2.74,5.2238,3.3375,92.0,532.5,527.5,40.125,2.9,6.574394888806979,0.0659077211310247,0.4333033849367245,0.01254901268147939,0.014544844395775197,0.005771132855275708,0.9537602882475539,0.01337472181991593,8.34,37.5,2230.0,64.16,2.85,5.27,3.2,96.0,550.0,490.0,38.5,2.9
"2025-02-14 00:00:00.0","2",8.355,38.5,2190.0,64.31,2.8225,5.2525,3.275,94.125,536.25,487.5,37.875,2.875,6.120699967002144,0.06254142371213743,0.38279729005114665,0.012552185503747296,0.014536492128162567,0.005829686635481113,0.9536743624566169,0.013407273275992154,8.3333,38.6667,2180.0,64.16,2.85,5.27,3.2833,96.0,548.3333,463.3333,39.0,2.8
"2025-02-18 00:00:00.0","3",8.345,36.625,2168.75,64.26,2.87,5.47,3.1625,96.0,551.25,522.5,36.875,3.1,6.733684590214619,0.062460852979382406,0.4205916831989282,0.012587134756383863,0.014519449561165888,0.0059775345830173,0.9535160905840285,0.01339979051540434,8.39,38.0,2190.0,64.26,2.87,5.51,3.2,96.0,520.0,470.0,35.0,3.1
"2025-02-19 00:00:00.0","2",8.3614,38.5714,2195.7143,64.1,2.8414,5.4943,3.2571,95.5714,560.0,457.1429,35.0,3.1286,7.099112578681251,0.060868854246157206,0.4321148488288103,0.012550042882072645,0.014540168415615036,0.005976999314549109,0.9536708047590823,0.013261984628680987,8.298,38.8,2184.0,63.98,2.82,5.5,3.26,98.4,540.0,540.0,37.8,3.2
"2025-02-19 00:00:00.0","3",8.2962,39.125,2150.0,63.98,2.82,5.5,3.3,98.25,541.25,535.0,38.25,3.2,6.747275531619003,0.06398961206379662,0.4317555437558471,0.01263786511530537,0.014510957590982712,0.005971859540100707,0.9519717052854263,0.014907612468184972,8.34,38.5,2175.0,63.98,2.82,5.54,3.3,99.0,535.0,465.0,41.5,3.2
"2025-02-20 00:00:00.0","2",8.3263,38.75,2165.0,63.9575,2.8137,5.4838,3.2875,96.0,547.5,455.0,38.0,3.2,5.996533985187347,0.06638719713148251,0.3980930837802668,0.012619006633916394,0.01452576104659631,0.0059652282146687675,0.9533772063399584,0.013512797764860104,8.23,38.5,2170.0,63.8,2.77,5.45,3.25,96.0,550.0,540.0,37.0,3.2
